county_fips,epg_natural_gas,clean_energy_jobs,grid_infrastructure_jobs,any_tech_1000_100_coverage,any_tech_100_20_coverage,cable_fiber_100_20_coverage,fiber_100_20_coverage,fiber_availability,high_speed_wired_coverage,land_value_1_4_acre_standardized,commercial_price,industrial_price,num_datacenters
00060,,,,,,,,,,,,,0.0
00064,,,,,,,,,,,,,0.0
00068,,,,,,,,,,,,,0.0
00070,,,,,,,,,,,,,0.0
00nan,,,,,,,,,,,,,0.0
01001,54.26553778097951,15.0,90.11787582928925,0.5601,1.0,0.6289,0.5625,0.5601,0.5601,68200.0,0.1372894338882798,0.0917247576992008,0.0
01003,5.0,82.98676262992208,839.3722186535737,0.425,1.0,0.7656,0.4294,0.425,0.425,159500.0,0.1097687847020552,0.0190356258207345,0.0
01005,5.0,15.0,114.1940592448016,0.1101,1.0,0.2172,0.1112,0.1101,0.1101,12100.0,0.1477719625706841,0.0907784204369089,0.0
01007,5.0,15.0,66.87751864867519,0.2668,0.9999,0.4012,0.2673,0.2668,0.2668,31800.0,0.1346486055251659,0.0791587353246357,0.0
01009,5.0,24.154979493544808,47.530722812106845,0.1656,1.0,0.419,0.1667,0.1656,0.1656,49200.0,0.1101597413438534,0.0652614293899345,0.0
01011,5.0,15.0,77.19098087240347,0.8323,1.0,0.8847,0.8803,0.8279,0.8323,,0.1434193448192605,0.0946990972304943,0.0
01013,5.0,15.0,98.47130781723143,0.0007,1.0,0.4817,0.4023,0.0007,0.0007,11100.0,0.1355195802604426,0.0860104633774119,0.0
01015,21.895355802409597,62.49091353482029,355.90753972972647,0.3211,1.0,0.8818,0.3216,0.3211,0.3211,29900.0,0.114499835679972,0.066679620413282,1.0
01017,5.0,19.83695166883332,72.78702201523114,0.1522,1.0,0.3143,0.1603,0.1522,0.1522,42100.0,0.1560173437831562,0.0725182894135044,0.0
01019,15.522164184024946,35.56065015906762,53.62028343311502,0.0194,0.9999,0.0941,0.0515,0.0193,0.0194,200200.0,0.1247103684196564,0.0698405634114933,0.0
01021,16.888280803371025,56.89178047971809,91.04570987895616,0.4044,1.0,0.4131,0.4046,0.4044,0.4044,74900.0,0.1372305699472752,0.0916830392609726,0.0
01023,5.0,15.0,34.42785537355141,0.0342,1.0,0.2373,0.2334,0.0342,0.0342,,0.1371081982217041,0.1047047885420216,0.0
01025,5.0,15.0,135.8513303192389,0.0443,1.0,0.3943,0.0477,0.0443,0.0443,4500.0,0.1387810639935162,0.1058269985317568,0.0
01027,15.491434934174334,34.7741233549779,43.92046431537082,0.1582,1.0,0.2182,0.1674,0.1582,0.1582,,0.1382868008386485,0.0900165172537589,0.0
01029,5.0,15.0,250.9347214719564,0.0002,1.0,0.0011,0.0011,0.0002,0.0002,31800.0,0.1340048973902081,0.074627463171057,0.0
01031,5.0,15.0,147.80921955552063,0.8676,1.0,0.8837,0.8684,0.8676,0.8676,55300.0,0.143448458752385,0.0758787252584829,0.0
01033,42.90876715935221,50.29142771473181,348.5333695618835,0.2408,1.0,0.7645,0.2029,0.1946,0.2408,85000.0,0.1112871442695042,0.0669862868306556,0.0
01035,5.0,15.0,38.622120354188894,0.0031,1.0,0.3054,0.0031,0.0031,0.0031,,0.1201852153629147,0.0988971261063867,0.0
01037,5.0,15.0,20.0,0.4186,1.0,0.4797,0.4236,0.4186,0.4186,40500.0,0.1388780427956839,0.0980325349098365,0.0
01039,792.9809862692105,78.06376721586356,252.96510659131093,0.6488,1.0,0.915,0.6495,0.6488,0.6488,45100.0,0.1389920178569701,0.0659592892344816,0.0
01041,5.0,15.0,64.64700538781292,0.5543,1.0,0.7644,0.7644,0.5543,0.5543,,0.1406124117788558,0.0990174183099383,0.0
01043,5.0,42.11690526492649,295.4101149039655,0.5519,1.0,0.5921,0.5541,0.5519,0.5519,66200.0,0.1150363101219232,0.067045613471237,0.0
01045,5.0,22.767966039558367,182.24553026634564,0.6612,1.0,0.6716,0.6613,0.6612,0.6612,19300.0,0.148431337082066,0.0802121418575214,0.0
01047,5.0,15.0,88.17873594076632,0.0623,1.0,0.1986,0.0785,0.0623,0.0623,14900.0,0.1375773274206272,0.0919529794617916,0.0
01049,5.0,33.230984920355446,160.1975706685951,0.6872,1.0,0.7038,0.6873,0.6872,0.6872,45700.0,0.1116123781030199,0.0701932773664743,0.0
01051,16.751819632233477,60.02759667655731,89.9741462929269,0.4888,1.0,0.5524,0.4926,0.4888,0.4888,94500.0,0.137358389098475,0.0919847202925051,0.0
01053,5.0,15.0,230.02921662187936,0.0078,0.9999,0.5213,0.0084,0.0078,0.0078,37200.0,0.1311794840276935,0.0782016122632183,0.0
01055,89.27078847689609,37.21857062805154,269.38193609204313,0.4028,1.0,0.7809,0.3109,0.3106,0.4028,42900.0,0.1198424642680519,0.0701260476471521,0.0
01057,5.0,15.0,38.14713197566442,0.6537,1.0,0.6642,0.6543,0.6537,0.6537,27600.0,0.1315057888551617,0.0724409598346716,0.0
01059,5.0,19.948171673467623,149.31659241695283,0.6889,1.0,0.7524,0.6921,0.6889,0.6889,34400.0,0.1087245471111317,0.0660837473692755,0.0
01061,5.0,15.0,75.28153188306067,0.4081,0.9999,0.4642,0.4138,0.4081,0.4081,14900.0,0.1440490547545195,0.0542658116261323,0.0
01063,5.0,15.0,33.86900079374984,0.2522,1.0,0.3554,0.2522,0.2522,0.2522,,0.1364298994209344,0.1008327521387406,0.0
01065,5.0,15.0,36.73512613366734,0.0121,1.0,0.2557,0.0439,0.0121,0.0121,26300.0,0.1371053365687154,0.0971994362492654,0.0
01067,5.0,15.0,64.91994164257085,0.2448,1.0,0.388,0.2455,0.2448,0.2448,57200.0,0.155113690879273,0.0770535222520899,0.0
01069,5.0,63.63984421007835,158.438649252625,0.4569,1.0,0.5762,0.4624,0.4569,0.4569,44400.0,0.1401021380310644,0.0455583538060772,0.0
01071,5.0,15.0,231.93609357872643,0.9063,1.0,0.9125,0.9064,0.9063,0.9063,36000.0,0.1112937892829908,0.058475011745523,3.0
01073,62.10590140107824,471.8557750200403,3187.345810360732,0.4258,1.0,0.5422,0.443,0.4258,0.4258,89400.0,0.1076223483431245,0.0617989511546087,5.0
01075,5.0,15.0,33.01099108540727,0.9961,1.0,0.9961,0.9901,0.9901,0.9961,,0.1116798124200006,0.0634521757498199,0.0
01077,5.0,36.22555775450604,243.66995891988827,0.2911,1.0,0.7735,0.2763,0.2759,0.2911,66000.0,0.106029126801889,0.0583400671190673,0.0
01079,5.0,15.0,161.27277525749366,0.8975,1.0,0.899,0.8975,0.8975,0.8975,37200.0,0.1097837699334427,0.0592810067882257,0.0
01081,42.066487081359355,49.05173003361877,295.5058322568423,0.491,1.0,0.6928,0.3719,0.3584,0.491,62700.0,0.1401585348643509,0.0872818190325382,1.996661101836394
01083,5.0,53.068833834447574,707.7598530442046,0.3739,1.0,0.5024,0.3469,0.344,0.3739,128100.0,0.1002466069363258,0.0612527382128477,0.0
01085,5.0,25.10698218719626,20.0,0.0778,1.0,0.3807,0.3799,0.0778,0.0778,,0.1383685033643945,0.091840399284727,0.0
01087,5.0,15.0,54.09357422817368,0.6513,1.0,0.6638,0.6515,0.6511,0.6513,,0.1396877467030132,0.0940797292970644,0.003338898163606
01089,75.80303974957745,690.0327081239427,1057.065279024301,0.8638,1.0,0.9597,0.6136,0.6105,0.8638,102500.0,0.0940561899508916,0.0590594353952531,9.0
01091,5.0,15.0,180.550026639878,0.5741,1.0,0.6615,0.2531,0.2531,0.5741,26200.0,0.1378533197144792,0.0960795952219703,0.0
01093,5.0,15.0,57.772241435704714,0.9984,1.0,0.9984,0.9984,0.9984,0.9984,18800.0,0.1065001893099672,0.0612681724124076,0.0
01095,5.0,68.33860280724015,327.5095367706081,0.3996,1.0,0.4454,0.4006,0.3996,0.3996,89100.0,0.116506926978546,0.0720977972057151,0.0
01097,444.31875184759394,239.80896746432512,1096.258620097791,0.4274,1.0,0.9142,0.4308,0.4274,0.4274,71600.0,0.1392472576910867,0.0726176509823557,3.0
01099,5.0,15.0,99.58926084182862,0.0259,1.0,0.4407,0.0049,0.0049,0.0049,27400.0,0.1325540057038197,0.0944934080616563,0.0
01101,19.01873565951648,143.96157112078333,614.8806052525193,0.4617,1.0,0.6502,0.4958,0.4617,0.4617,43000.0,0.1404365240214316,0.0830141408327756,2.0
01103,77.61266658026697,68.72765579109344,822.6465018301303,0.3247,1.0,0.4375,0.3325,0.3247,0.3247,67500.0,0.1086909922092181,0.0623833283415731,0.0
01105,5.0,15.0,28.35446666752066,0.1159,0.9998,0.273,0.1159,0.1159,0.1159,,0.1366942512825481,0.0976799243979891,0.0
01107,5.0,15.0,61.355194994450464,0.4404,0.9999,0.4431,0.0705,0.0697,0.4404,12400.0,0.1243672043908279,0.0752169192636905,0.0
01109,5.0,15.0,127.18835305840538,0.9164,1.0,0.9301,0.9301,0.9164,0.9164,47800.0,0.1358837153842422,0.0961216301472545,0.0
01111,5.0,15.0,61.48089630204951,0.0762,1.0,0.1164,0.0817,0.0762,0.0762,102800.0,0.1348764868308052,0.0879685388838157,0.0
01113,5.0,15.0,76.31647641471037,0.9014,1.0,0.9015,0.2361,0.2361,0.9014,37500.0,0.1318497950019334,0.0924947816907761,0.0
01115,18.92087747200471,91.87861490673598,315.03023988902686,0.3589,1.0,0.6833,0.3902,0.3588,0.3589,65500.0,0.1340694978476777,0.0800111811940719,0.0
01117,182.248299626302,76.73514555039537,1140.515533330499,0.4022,1.0,0.4747,0.4118,0.4022,0.4022,107500.0,0.1360711350377437,0.0832318634229741,1.0
01119,5.0,15.0,31.487436160830494,0.0198,1.0,0.4065,0.0198,0.0198,0.0198,,0.1268481898318032,0.0861516307338263,0.0
01121,5.0,49.51209313985109,245.61339551679387,0.4099,1.0,0.5498,0.4141,0.4099,0.4099,36700.0,0.146403229829972,0.092503210228777,0.0
01123,5.0,15.0,96.62983927930792,0.2709,1.0,0.3586,0.2745,0.2709,0.2709,220400.0,0.1338948214062548,0.0915850042602415,0.0
01125,27.203734950288844,106.70295819941364,466.1754453206888,0.3043,1.0,0.7313,0.3028,0.3014,0.3043,59900.0,0.138031850386809,0.0805971114034199,0.0
01127,17.28033360241296,77.91098459850963,211.34247843561775,0.0789,1.0,0.1729,0.0835,0.0789,0.0789,43300.0,0.1296638008291361,0.071632696725189,0.0
01129,195.22978509537293,15.0,174.52983231989614,0.0055,1.0,0.2855,0.2172,0.0055,0.0055,,0.1408562999938419,0.1065830026657854,0.0
01131,5.0,15.0,35.85893605075354,0.1156,1.0,0.3129,0.1159,0.1156,0.1156,,0.1397910356742091,0.0980851122724344,0.0
01133,5.0,15.0,61.874994651315056,0.5636,1.0,0.5716,0.5636,0.5636,0.5636,254300.0,0.1121238475818605,0.0623893383104023,0.0
01999,23.50836158990218,106.0377943731098,1968.9736248031863,0.0,1.0,0.3439,0.3439,0.0,0.0,,,,
02013,5.0,15.0,28.81524365282956,0.0,1.0,0.4001,0.4001,0.0,0.0,,,,0.0
02016,5.0,33.5409859794168,30.366663248966876,0.0021,1.0,0.953,0.0038,0.0021,0.0021,,,,0.0
02020,267.369970313414,204.2676374046979,1821.530320071514,0.0,1.0,0.0,0.0,0.0,0.0,164600.0,0.1769205423603386,0.0682567786321327,2.0
02050,5.0,15.0,98.19875936711443,0.0,1.0,0.0,0.0,0.0,0.0,,0.5456855401336564,0.0,0.0
02060,5.0,15.0,20.0,0.606,1.0,0.606,0.606,0.606,0.606,,,,0.0
02063,,,,,,,,,,,0.1838719161480399,0.0341283893160663,0.0
02066,,,,,,,,,,,0.2814901549673241,0.2079686229549875,0.0
02068,5.0,15.0,20.0,0.6512,1.0,0.6512,0.6512,0.6512,0.6512,,0.2814901549673241,0.2079686229549875,0.0
02070,10.051945312319118,30.323987838545207,20.0,0.051,1.0,0.051,0.051,0.051,0.051,,0.5456855401336564,0.0,0.0
02090,13.025968730511618,27.345689967901325,689.3710839198878,0.0595,1.0,0.0595,0.0595,0.0595,0.0595,35500.0,0.2814901549673241,0.2079686229549874,1.0
02100,5.0,20.14737594320641,20.0,0.0003,1.0,0.7708,0.0065,0.0003,0.0003,,0.3004856212154519,0.0,0.0
02105,5.0,15.0,20.0,0.1282,1.0,0.1282,0.1282,0.1282,0.1282,,0.3004856212154519,0.0,0.0
02110,40.14229046882903,110.06775273495462,20.0,0.0,1.0,0.4219,0.3307,0.0,0.0,214500.0,0.1064948848492586,0.113557702345676,0.0
02122,11.490805960328618,15.0,351.23649558428474,0.0,1.0,0.9649,0.001,0.0,0.0,113600.0,0.2218411560768514,0.1248175157150819,0.0
02130,5.0,25.78138336900286,20.0,0.0,1.0,0.3315,0.0047,0.0,0.0,185000.0,0.2068811974907567,0.0490357831583458,0.0
02150,16.232785043099465,51.24411877285614,20.0,0.9586,1.0,0.9692,0.9586,0.9586,0.9586,191600.0,0.1730285611640021,0.157213136849672,0.0
02158,5.0,15.0,20.0,0.0,1.0,0.7358,0.0001,0.0,0.0,,0.5456855401336564,0.0,0.0
02164,5.0,33.145914758062844,20.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.0
02170,5.0,38.710942950205855,708.5480884353785,0.0,1.0,0.0,0.0,0.0,0.0,91200.0,0.2017895924294812,0.0394607716553028,0.0
02180,5.0,15.0,30.16870741509708,0.0364,1.0,0.5233,0.0662,0.0364,0.0364,,,,0.0
02185,5.0,15.0,178.85069633911417,0.0004,1.0,0.3172,0.0004,0.0004,0.0004,,,,1.0
02188,5.0,15.0,20.0,0.0012,1.0,0.1915,0.1915,0.0012,0.0012,,0.5456855401336564,0.0,0.0
02195,5.0,15.0,20.0,0.0004,1.0,0.3217,0.0004,0.0004,0.0004,,,,0.0
02198,5.0,15.0,31.234663413678305,0.0006,1.0,0.8701,0.0006,0.0006,0.0006,,0.3004856212154519,0.0,0.0
02220,5.0,15.0,20.0,0.0256,1.0,0.0256,0.0256,0.0256,0.0256,271100.0,0.3004856212154519,0.0,0.0
02230,5.0,15.0,20.0,0.0,1.0,0.9559,0.0011,0.0,0.0,,0.3004856212154519,0.0,0.0
02240,5.0,15.0,94.57270251378117,0.0057,1.0,0.0057,0.0057,0.0057,0.0057,,0.290987888091388,0.1039843114774937,0.0
02261,21.30366720212054,99.44939904520731,259.5733318928378,0.0201,1.0,0.0201,0.0201,0.0201,0.0201,,,,
02275,5.0,15.0,20.0,0.0,1.0,0.7974,0.0008,0.0,0.0,,0.3004856212154519,0.0,0.0
02282,5.0,15.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.0
02290,5.0,15.0,33.85314409315288,0.0002,1.0,0.0002,0.0002,0.0002,0.0002,,0.4796366938420733,0.0519921557387468,0.0
02999,5.0,15.0,20.0,0.002,1.0,0.0019,0.0019,0.0019,0.0019,,,,
04001,22.50399215922196,15.0,759.6332171677378,0.0501,1.0,0.1603,0.0558,0.0501,0.0501,113200.0,0.1618442140004765,0.1020254679414979,0.0
04003,25.330139647931514,21.01650560285323,192.24943903877585,0.0142,1.0,0.1239,0.0285,0.0073,0.0073,88400.0,0.1353330960173007,0.1214794091008879,0.0
04005,16.12159600244121,253.8075123132055,154.05751998111387,0.0002,1.0,0.4529,0.0311,0.0,0.0,383500.0,0.1380191756984281,0.0932930053084033,0.0
04007,5.0,15.0,36.43812012315677,0.5015,1.0,0.8571,0.5395,0.4941,0.4941,186100.0,0.1208422190532454,0.0988738397858366,0.0
04009,5.0,15.0,79.50779122060945,0.4354,1.0,0.626,0.4354,0.4354,0.4354,96900.0,0.1290296309627825,0.1184066459305744,0.0
04011,5.0,15.0,39.63173879357481,0.0,1.0,0.0586,0.0,0.0,0.0,,0.1191259822053205,0.1025721953974233,0.0
04012,5.0,15.0,25.47779657355297,0.1005,1.0,0.2256,0.1158,0.0135,0.0653,176700.0,0.1289022655286944,0.1040004655507742,0.0
04013,2780.667221609787,9687.36595726116,11374.533667361871,0.3409,1.0,0.3991,0.3523,0.3409,0.3409,395100.0,0.1160752872903206,0.0786605236617336,136.05
04015,252.75645105333768,33.46696845962724,293.05039304736897,0.0009,1.0,0.5521,0.0,0.0,0.0,162300.0,0.1303863341704397,0.0966651343114,0.0
04017,5.0,15.0,89.26331871517282,0.1352,1.0,0.5203,0.0946,0.0497,0.1092,167200.0,0.1333228917853965,0.1046664058733557,0.0
04019,1441.7565785025574,965.3353442374528,1510.3772525257907,0.1723,1.0,0.623,0.2585,0.1502,0.1697,250300.0,0.1430329727751203,0.0953364423966165,9.886666666666668
04021,21.286253332500497,59.5176590355168,325.6568977749226,0.035,1.0,0.6481,0.0018,0.0002,0.0002,263800.0,0.1092594147175724,0.0842096635648691,16.063333333333336
04023,5.0,15.0,52.81321865717593,0.4724,1.0,0.6648,0.0397,0.0066,0.0066,122900.0,0.1366923777040323,0.1039152655530372,1.0
04025,22.26763516181158,55.752040132392935,97.4766169485298,0.076,1.0,0.2699,0.1002,0.076,0.076,252000.0,0.1274492713136021,0.1030413147887612,0.0
04027,63.62588679613973,25.136474756756986,523.6908171840453,0.4562,1.0,0.4709,0.4709,0.4562,0.4562,142300.0,0.1277592487948487,0.1039609569858279,0.0
04999,5.0,24.629314321601008,87.24134502203532,0.6221,0.9999,0.6221,0.6221,0.6221,0.6221,,,,
05001,5.0,45.36173810108719,59.05574535880854,0.8806,1.0,0.889,0.8806,0.8806,0.8806,34400.0,0.1205319546727312,0.0850832233483768,0.0
05003,5.0,15.0,109.51872954218165,0.3594,1.0,0.4651,0.3746,0.3593,0.3594,18000.0,0.1092001996679223,0.0768817393588889,0.0
05005,5.0,15.0,70.36369693498195,0.3166,1.0,0.3535,0.3166,0.3166,0.3166,56300.0,0.1080267471218414,0.0754573044741508,0.0
05007,34.744222234795636,151.53340010843425,438.33944881812704,0.6097,1.0,0.9191,0.6097,0.6097,0.6097,131100.0,0.1030329409710102,0.0715426128052519,0.0
05009,5.0,15.0,81.8605816266539,0.8884,1.0,0.8884,0.8884,0.8884,0.8884,54200.0,0.1063173998258783,0.0740422473573981,0.0
05011,5.0,15.0,32.3386332407375,0.1973,0.9997,0.2904,0.1973,0.1973,0.1973,,0.1102325773370967,0.0840847257050072,0.0
05013,5.0,15.0,25.69674586295553,0.1738,1.0,0.7029,0.1738,0.1738,0.1738,,0.1032751819990614,0.0764590618821769,0.0
05015,5.0,15.0,124.70994760648138,0.8142,1.0,0.8336,0.8142,0.8142,0.8142,34100.0,0.1028189581365947,0.0736053758412907,0.0
05017,5.0,15.0,20.0,0.4341,1.0,0.6269,0.4346,0.4341,0.4341,22300.0,0.1071998299524905,0.0738792703989704,0.0
05019,5.0,15.0,60.69942907233257,0.1348,1.0,0.2101,0.1358,0.1348,0.1348,30000.0,0.1123981449924171,0.0711153400396284,0.0
05021,5.0,15.0,41.212801912110415,0.2942,0.9996,0.2942,0.2942,0.2942,0.2942,,0.1207505467056857,0.0840713985854267,0.0
05023,5.0,15.0,79.52507444783018,0.4425,1.0,0.495,0.4425,0.4425,0.4425,70200.0,0.1217441984364074,0.0741990526033689,0.0
05025,5.0,15.0,20.0,0.2629,0.9999,0.3061,0.2629,0.2629,0.2629,,0.1129999039299632,0.084502919523351,0.0
05027,5.0,15.0,40.83867934427373,0.5323,1.0,0.6551,0.5323,0.5323,0.5323,15700.0,0.1038989461476631,0.0700342256897735,0.0
05029,5.0,15.0,43.46016905525158,0.2174,1.0,0.2596,0.2174,0.2174,0.2174,,0.113043371429126,0.0762792816521303,0.0
05031,380.55663900347247,47.56188097556547,455.8418421834509,0.2403,1.0,0.8814,0.0888,0.0886,0.2403,54000.0,0.1062192500228733,0.0908757980023538,0.9991740088105728
05033,5.0,22.697761150294586,88.74730719259522,0.2317,0.9999,0.8021,0.2317,0.2317,0.2317,46000.0,0.1020132414351515,0.065657423727528,0.0
05035,5.0,15.0,91.28514320866472,0.5237,1.0,0.5237,0.5237,0.5237,0.5237,45400.0,0.1076160958218875,0.0997976464816737,0.9736842105263158
05037,5.0,15.0,30.553087278198596,0.2614,1.0,0.6601,0.2618,0.2614,0.2614,38700.0,0.1044153350595516,0.1176424607321661,0.0
05039,5.0,15.0,28.02127567468939,0.1746,0.9999,0.6311,0.1746,0.1746,0.1746,,0.1134196827490801,0.0796836320961346,0.0
05041,5.0,15.0,20.0,0.6245,0.9999,0.6276,0.2015,0.2015,0.6245,30100.0,0.1159622597530688,0.0809435659379345,0.0
05043,5.0,15.0,48.95605073399273,0.3546,0.9998,0.3551,0.3551,0.3546,0.3546,17600.0,0.1144208051340748,0.0847176437635503,0.0
05045,10.850625991810553,51.91321694732795,435.8458234422371,0.9059,1.0,0.9798,0.9059,0.9059,0.9059,61300.0,0.1091929245237865,0.074848241227683,1.0
05047,5.0,15.0,239.2746533734618,0.3414,1.0,0.8326,0.3414,0.3414,0.3414,35900.0,0.1050594673615136,0.0639296721034635,0.0
05049,5.0,15.0,224.4417056032833,0.7825,1.0,0.7828,0.7828,0.7825,0.7825,28200.0,0.1092533472993685,0.0755279534592833,0.0
05051,5.0,43.2578582762704,162.50633006930877,0.9888,1.0,0.9888,0.9888,0.9888,0.9888,95800.0,0.1101934631673712,0.0705637828946398,0.0
05053,5.0,15.0,28.279498216064447,0.7644,0.9999,0.7789,0.7645,0.7644,0.7644,38300.0,0.1153393301902244,0.0787020333674852,0.0
05055,5.0,15.0,139.56369670880665,0.4934,1.0,0.5601,0.4934,0.4934,0.4934,53800.0,0.1179749783745718,0.0963085111336501,0.0008259911894273
05057,41.21508579351237,21.0328509671053,85.42058013990058,0.4456,1.0,0.4665,0.4456,0.4456,0.4456,26200.0,0.0988141394968938,0.0713512368851655,0.0
05059,5.0,15.0,162.53926159297302,0.2051,1.0,0.2602,0.2051,0.2051,0.2051,42300.0,0.1195532663369783,0.0693371216366566,0.0
05061,5.0,15.0,26.912665829739662,0.7552,1.0,0.8449,0.7552,0.7552,0.7552,15500.0,0.1049414107830658,0.0686050645799799,0.0
05063,5.0,15.0,105.75019857570535,0.284,1.0,0.3875,0.284,0.284,0.284,34600.0,0.1106146007360456,0.0743043846513902,0.0
05065,5.0,15.0,27.823964963244443,0.3837,0.9999,0.7585,0.3839,0.3837,0.3837,,0.1073646411711411,0.0743731163314589,0.0
05067,5.0,15.0,57.73869415661116,0.4473,1.0,0.4585,0.4476,0.4473,0.4473,,0.1098623091942721,0.0999085268344843,0.0
05069,24.359330220049028,67.55139322910094,117.68436865389408,0.4392,0.9998,0.4394,0.4392,0.4392,0.4392,19100.0,0.1202812598268447,0.0768136918967967,0.0
05071,5.0,15.0,20.0,0.8145,1.0,0.873,0.8145,0.8145,0.8145,31300.0,0.1060368471137281,0.0654568888784939,1.0
05073,5.0,15.0,32.24908199970559,0.0,1.0,0.5257,0.0,0.0,0.0,,0.1013274380917653,0.0691850541508847,0.0
05075,5.0,15.0,53.79482758214008,0.5305,0.9998,0.5305,0.5305,0.5305,0.5305,,0.1188177507075148,0.1028745865298378,0.0
05077,5.0,15.0,28.189290801393785,0.4133,1.0,0.7704,0.4133,0.4133,0.4133,,0.0997061663404441,0.1122479940079528,0.0
05079,5.0,15.0,109.2497138895364,0.1976,0.9999,0.2654,0.2654,0.1976,0.1976,,0.1145743556793795,0.0846612098261959,0.0
05081,5.0,15.0,20.0,0.5293,1.0,0.5439,0.3374,0.3104,0.5293,,0.0921817536736766,0.0686085163694769,0.0
05083,5.0,15.0,51.144980344111296,0.9047,1.0,0.9047,0.9047,0.9047,0.9047,30000.0,0.1045455999597387,0.0635330294388167,0.0
05085,5.0,27.202922501097436,115.99578568014472,0.4597,0.9999,0.4616,0.4597,0.4597,0.4597,39300.0,0.1214800962680313,0.0719129089093054,0.0
05087,5.0,34.87189474693789,69.37494278479952,0.7903,1.0,0.9788,0.7903,0.7903,0.7903,,0.1087683789391526,0.0841597481270688,0.0
05089,5.0,15.0,28.536176238547768,0.3847,1.0,0.9201,0.3847,0.3847,0.3847,30600.0,0.1071795478108763,0.0741820708629414,0.0
05091,5.0,15.0,245.0763833236177,0.3011,1.0,0.3013,0.3013,0.3011,0.3011,65000.0,0.095297986138363,0.0689681641185288,0.0
05093,56.2020408063272,42.96957125381031,68.76140835122264,0.1876,1.0,0.1876,0.1876,0.1876,0.1876,800.0,0.1036699362158394,0.0744373634770579,0.0
05095,5.0,15.0,20.0,0.6286,0.9998,0.6901,0.629,0.6286,0.6286,,0.1074526668960237,0.1054264872699311,0.0
05097,5.0,29.125607734994094,20.0,0.0187,1.0,0.0212,0.0187,0.0187,0.0187,,0.108216509020918,0.0677574436917807,0.0
05099,5.0,15.0,50.1435635321182,0.5086,1.0,0.8193,0.5086,0.5086,0.5086,,0.1098033609441423,0.0721959900681793,0.0
05101,5.0,15.0,43.52117769647372,0.6483,1.0,0.6483,0.6483,0.6483,0.6483,,0.1072776736649399,0.0762526336738085,0.0
05103,5.0,15.0,77.68064094069615,0.0288,1.0,0.2105,0.0288,0.0288,0.0288,,0.1054575682877331,0.0758270222704961,0.0
05105,5.0,15.0,26.43321071702479,0.9689,1.0,0.9689,0.9689,0.9689,0.9689,,0.125960904841979,0.0724095580252779,0.0
05107,5.0,15.0,72.73335466981513,0.2818,1.0,0.93,0.3036,0.2818,0.2818,,0.1023506912836159,0.1099192463896854,0.0
05109,5.0,15.0,20.0,0.0259,1.0,0.4328,0.0259,0.0259,0.0259,,0.1257876090642763,0.0689727027461224,0.0
05111,5.0,15.0,34.967198523099775,0.1768,0.9998,0.2494,0.1786,0.1768,0.1768,41700.0,0.1106218055808374,0.1067392047268209,0.0
05113,5.0,15.0,60.74844098725053,0.0324,1.0,0.1068,0.0724,0.0324,0.0324,,0.0954551861166575,0.0612372007125481,0.0
05115,13.30008674570734,47.47077640596452,141.74546881173038,0.6852,1.0,0.948,0.4358,0.4348,0.6852,42700.0,0.108869021590773,0.0712936194211349,1.0
05117,5.0,15.0,20.0,0.1773,1.0,0.2279,0.1773,0.1773,0.1773,,0.1108320398851069,0.088706557797431,0.0
05119,174.4068897109355,450.45136698530183,2840.361359944809,0.2677,1.0,0.6237,0.2677,0.2677,0.2677,63100.0,0.1126460638512372,0.0754544650128982,4.926029962546816
05121,5.0,15.0,109.68893202863168,0.405,1.0,0.7894,0.3053,0.3053,0.405,49700.0,0.1204136043527865,0.0819524452308285,0.0
05123,5.0,15.0,88.05265449592407,0.0356,1.0,0.1168,0.0368,0.0356,0.0356,12200.0,0.1012701208209231,0.1139391324958295,0.0263157894736842
05125,13.09577628134515,59.811294524113606,222.12062419282876,0.4328,0.9998,0.4328,0.4328,0.4328,0.4328,47900.0,0.1154529366964472,0.0746068481370339,0.0739700374531835
05127,5.0,15.0,29.130219851414047,0.5446,1.0,0.5994,0.5447,0.5446,0.5446,,0.1047290309590957,0.063215781624686,0.0
05129,5.0,15.0,26.17766733254184,0.7694,1.0,0.8475,0.7694,0.7694,0.7694,,0.1112463380220852,0.0800805324745489,0.0
05131,29.74648312201013,61.92500570101541,906.8197143233432,0.5098,1.0,0.8418,0.5103,0.5098,0.5098,58500.0,0.1022195526041578,0.0643045681895826,0.0
05133,5.0,15.0,34.320768264590015,0.232,0.9999,0.232,0.232,0.232,0.232,,0.0921817536736766,0.0686085163694769,0.0
05135,5.0,15.0,48.00810078394076,0.1632,1.0,0.2599,0.1634,0.1632,0.1632,49500.0,0.1121728203120919,0.0829458113380664,0.0
05137,5.0,15.0,26.87558320771899,0.9826,1.0,0.9826,0.9826,0.9826,0.9826,80000.0,0.1096646150527518,0.0751572694966403,0.0
05139,5.0,28.594934132068833,281.6853786256104,0.8697,1.0,0.8979,0.8696,0.8695,0.8697,69800.0,0.1056483425822132,0.0739863752005866,0.0
05141,5.0,15.0,196.3701735085123,0.2169,1.0,0.598,0.2171,0.2169,0.2169,74500.0,0.1166890642729337,0.0820206788643892,0.0
