# Title: January - December 2023 Contiguous U.S. County Cooling Degree Days
# Units: Fahrenheit Degree-Days
# Note: Period of Record: 130 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
LA-019,Calcasieu Parish,Louisiana,3357,130,701,2656
LA-021,Caldwell Parish,Louisiana,2817,128,546,2271
LA-023,Cameron Parish,Louisiana,3483,130,703,2780
LA-025,Catahoula Parish,Louisiana,2981,130,566,2415
LA-027,Claiborne Parish,Louisiana,2464,121,363,2101
LA-029,Concordia Parish,Louisiana,3017,130,580,2437
LA-031,De Soto Parish,Louisiana,2840,127,538,2302
LA-033,East Baton Rouge Parish,Louisiana,3369,129,835,2534
LA-035,East Carroll Parish,Louisiana,2701,125,486,2215
LA-037,East Feliciana Parish,Louisiana,3127,129,737,2390
LA-039,Evangeline Parish,Louisiana,3147,130,547,2600
LA-041,Franklin Parish,Louisiana,2870,128,549,2321
LA-043,Grant Parish,Louisiana,2882,129,503,2379
LA-045,Iberia Parish,Louisiana,3496,130,789,2707
LA-047,Iberville Parish,Louisiana,3430,130,821,2609
LA-049,Jackson Parish,Louisiana,2681,128,550,2131
LA-051,Jefferson Parish,Louisiana,3538,130,745,2793
LA-053,Jefferson Davis Parish,Louisiana,3307,130,544,2763
LA-055,Lafayette Parish,Louisiana,3456,130,774,2682
LA-057,Lafourche Parish,Louisiana,3542,130,749,2793
LA-059,La Salle Parish,Louisiana,2949,130,573,2376
LA-061,Lincoln Parish,Louisiana,2583,127,492,2091
LA-063,Livingston Parish,Louisiana,3308,129,781,2527
LA-065,Madison Parish,Louisiana,2808,128,539,2269
LA-067,Morehouse Parish,Louisiana,2625,127,468,2157
LA-069,Natchitoches Parish,Louisiana,2916,129,571,2345
LA-071,Orleans Parish,Louisiana,3497,130,823,2674
LA-073,Ouachita Parish,Louisiana,2674,127,476,2198
LA-075,Plaquemines Parish,Louisiana,3568,130,769,2799
LA-077,Pointe Coupee Parish,Louisiana,3281,129,729,2552
LA-079,Rapides Parish,Louisiana,3024,129,549,2475
LA-081,Red River Parish,Louisiana,2864,128,569,2295
LA-083,Richland Parish,Louisiana,2766,128,511,2255
LA-085,Sabine Parish,Louisiana,2975,130,696,2279
LA-087,St. Bernard Parish,Louisiana,3494,130,808,2686
LA-089,St. Charles Parish,Louisiana,3495,130,752,2743
LA-091,St. Helena Parish,Louisiana,3022,130,683,2339
LA-093,St. James Parish,Louisiana,3456,130,793,2663
LA-095,St. John the Baptist Parish,Louisiana,3429,130,761,2668
LA-097,St. Landry Parish,Louisiana,3224,130,627,2597
LA-099,St. Martin Parish,Louisiana,3438,130,787,2651
LA-101,St. Mary Parish,Louisiana,3502,130,800,2702
LA-103,St. Tammany Parish,Louisiana,3235,129,786,2449
LA-105,Tangipahoa Parish,Louisiana,3109,130,703,2406
LA-107,Tensas Parish,Louisiana,2872,130,517,2355
LA-109,Terrebonne Parish,Louisiana,3569,130,781,2788
LA-111,Union Parish,Louisiana,2524,125,411,2113
LA-113,Vermilion Parish,Louisiana,3549,130,775,2774
LA-115,Vernon Parish,Louisiana,3101,130,756,2345
LA-117,Washington Parish,Louisiana,3009,130,687,2322
LA-119,Webster Parish,Louisiana,2640,123,433,2207
LA-121,West Baton Rouge Parish,Louisiana,3416,129,821,2595
LA-123,West Carroll Parish,Louisiana,2676,127,482,2194
LA-125,West Feliciana Parish,Louisiana,3186,129,728,2458
LA-127,Winn Parish,Louisiana,2809,128,552,2257
ME-001,Androscoggin County,Maine,376,124,154,222
ME-003,Aroostook County,Maine,220,126,116,104
ME-005,Cumberland County,Maine,356,110,127,229
ME-007,Franklin County,Maine,155,119,71,84
ME-009,Hancock County,Maine,304,122,134,170
ME-011,Kennebec County,Maine,367,122,142,225
ME-013,Knox County,Maine,259,119,108,151
ME-015,Lincoln County,Maine,313,119,131,182
ME-017,Oxford County,Maine,237,118,104,133
ME-019,Penobscot County,Maine,300,122,127,173
ME-021,Piscataquis County,Maine,193,122,91,102
ME-023,Sagadahoc County,Maine,367,122,156,211
ME-025,Somerset County,Maine,177,116,76,101
ME-027,Waldo County,Maine,300,120,124,176
ME-029,Washington County,Maine,234,119,108,126
ME-031,York County,Maine,364,106,109,255
MD-001,Allegany County,Maryland,671,54,-12,683
MD-003,Anne Arundel County,Maryland,1332,106,209,1123
MD-005,Baltimore County,Maryland,1076,105,210,866
MD-009,Calvert County,Maryland,1295,103,186,1109
MD-011,Caroline County,Maryland,1145,95,148,997
MD-013,Carroll County,Maryland,856,90,122,734
MD-015,Cecil County,Maryland,1021,85,104,917
MD-017,Charles County,Maryland,1323,100,192,1131
MD-019,Dorchester County,Maryland,1362,113,255,1107
MD-021,Frederick County,Maryland,906,87,95,811
MD-023,Garrett County,Maryland,313,76,24,289
MD-025,Harford County,Maryland,1054,92,130,924
MD-027,Howard County,Maryland,1006,100,178,828
MD-029,Kent County,Maryland,1198,97,161,1037
MD-031,Montgomery County,Maryland,1019,90,134,885
MD-033,Prince George&#039;s County,Maryland,1192,92,141,1051
MD-035,Queen Anne&#039;s County,Maryland,1186,95,155,1031
MD-037,St. Mary&#039;s County,Maryland,1377,108,230,1147
MD-039,Somerset County,Maryland,1443,116,311,1132
MD-041,Talbot County,Maryland,1226,84,113,1113
MD-043,Washington County,Maryland,865,79,73,792
MD-045,Wicomico County,Maryland,1333,115,294,1039
MD-047,Worcester County,Maryland,1305,115,276,1029
MD-510,Baltimore City,Maryland,1439,115,356,1083
MD-511,Washington,District of Columbia,1227,91,148,1079
MA-001,Barnstable County,Massachusetts,524,115,193,331
MA-003,Berkshire County,Massachusetts,325,117,126,199
MA-005,Bristol County,Massachusetts,638,115,206,432
MA-007,Dukes County,Massachusetts,578,117,216,362
MA-009,Essex County,Massachusetts,487,103,116,371
MA-011,Franklin County,Massachusetts,470,119,172,298
MA-013,Hampden County,Massachusetts,520,113,146,374
MA-015,Hampshire County,Massachusetts,496,113,140,356
MA-017,Middlesex County,Massachusetts,596,111,172,424
MA-019,Nantucket County,Massachusetts,417,117,183,234
MA-021,Norfolk County,Massachusetts,643,115,221,422
MA-023,Plymouth County,Massachusetts,677,119,261,416
MA-025,Suffolk County,Massachusetts,654,113,215,439
MA-027,Worcester County,Massachusetts,509,118,189,320
MI-001,Alcona County,Michigan,271,80,41,230
MI-003,Alger County,Michigan,147,55,-17,164
MI-005,Allegan County,Michigan,577,62,0,577
MI-007,Alpena County,Michigan,311,96,76,235
MI-009,Antrim County,Michigan,331,93,63,268
MI-011,Arenac County,Michigan,416,85,69,347
MI-013,Baraga County,Michigan,149,66,5,144
MI-015,Barry County,Michigan,574,73,22,552
MI-017,Bay County,Michigan,508,85,73,435
MI-019,Benzie County,Michigan,371,105,124,247
MI-021,Berrien County,Michigan,640,54,-19,659
MI-023,Branch County,Michigan,581,58,-6,587
MI-025,Calhoun County,Michigan,591,78,33,558
MI-027,Cass County,Michigan,609,59,-3,612
MI-029,Charlevoix County,Michigan,321,86,52,269
MI-031,Cheboygan County,Michigan,257,78,22,235
MI-033,Chippewa County,Michigan,170,89,31,139
MI-035,Clare County,Michigan,351,77,38,313
MI-037,Clinton County,Michigan,577,82,49,528
MI-039,Crawford County,Michigan,268,79,29,239
MI-041,Delta County,Michigan,175,62,-10,185
MI-043,Dickinson County,Michigan,227,87,38,189
MI-045,Eaton County,Michigan,570,77,33,537
MI-047,Emmet County,Michigan,251,86,40,211
MI-049,Genesee County,Michigan,535,77,45,490
MI-051,Gladwin County,Michigan,423,85,58,365
MI-053,Gogebic County,Michigan,181,62,3,178
MI-055,Grand Traverse County,Michigan,359,103,94,265
MI-057,Gratiot County,Michigan,516,75,30,486
MI-059,Hillsdale County,Michigan,533,59,-7,540
MI-061,Houghton County,Michigan,207,84,31,176
MI-063,Huron County,Michigan,419,92,76,343
MI-065,Ingham County,Michigan,533,69,26,507
MI-067,Ionia County,Michigan,531,72,23,508
MI-069,Iosco County,Michigan,326,81,47,279
MI-071,Iron County,Michigan,158,72,10,148
MI-073,Isabella County,Michigan,437,80,39,398
MI-075,Jackson County,Michigan,499,50,-20,519
MI-077,Kalamazoo County,Michigan,644,83,48,596
MI-079,Kalkaska County,Michigan,291,83,44,247
MI-081,Kent County,Michigan,513,70,20,493
MI-083,Keweenaw County,Michigan,130,74,14,116
MI-085,Lake County,Michigan,346,73,14,332
MI-087,Lapeer County,Michigan,511,82,56,455
MI-089,Leelanau County,Michigan,345,101,92,253
MI-091,Lenawee County,Michigan,634,75,32,602
MI-093,Livingston County,Michigan,487,68,19,468
MI-095,Luce County,Michigan,145,70,10,135
MI-097,Mackinac County,Michigan,168,73,13,155
MI-099,Macomb County,Michigan,649,85,80,569
MI-101,Manistee County,Michigan,339,85,56,283
MI-103,Marquette County,Michigan,162,69,7,155
MI-105,Mason County,Michigan,342,73,19,323
MI-107,Mecosta County,Michigan,376,69,15,361
MI-109,Menominee County,Michigan,273,83,33,240
MI-111,Midland County,Michigan,510,85,58,452
MI-113,Missaukee County,Michigan,292,79,36,256
MI-115,Monroe County,Michigan,717,77,51,666
MI-117,Montcalm County,Michigan,444,70,22,422
MI-119,Montmorency County,Michigan,296,90,53,243
MI-121,Muskegon County,Michigan,533,98,109,424
MI-123,Newaygo County,Michigan,416,80,30,386
MI-125,Oakland County,Michigan,548,78,45,503
MI-127,Oceana County,Michigan,411,86,56,355
MI-129,Ogemaw County,Michigan,320,79,46,274
MI-131,Ontonagon County,Michigan,212,77,22,190
MI-133,Osceola County,Michigan,320,78,28,292
MI-135,Oscoda County,Michigan,285,86,46,239
MI-137,Otsego County,Michigan,281,95,60,221
MI-139,Ottawa County,Michigan,579,88,70,509
MI-141,Presque Isle County,Michigan,268,79,30,238
MI-143,Roscommon County,Michigan,292,80,31,261
MI-145,Saginaw County,Michigan,537,76,40,497
MI-147,St. Clair County,Michigan,571,82,64,507
MI-149,St. Joseph County,Michigan,649,77,23,626
MI-151,Sanilac County,Michigan,450,81,50,400
MI-153,Schoolcraft County,Michigan,149,46,-34,183
MI-155,Shiawassee County,Michigan,527,65,16,511
MI-157,Tuscola County,Michigan,476,77,39,437
MI-159,Van Buren County,Michigan,581,52,-21,602
MI-161,Washtenaw County,Michigan,508,58,-1,509
MI-163,Wayne County,Michigan,690,80,71,619
MI-165,Wexford County,Michigan,312,86,54,258
MN-001,Aitkin County,Minnesota,368,117,127,241
MN-003,Anoka County,Minnesota,812,122,240,572
MN-005,Becker County,Minnesota,465,109,96,369
MN-007,Beltrami County,Minnesota,372,116,105,267
MN-009,Benton County,Minnesota,672,124,234,438
MN-011,Big Stone County,Minnesota,819,123,249,570
MN-013,Blue Earth County,Minnesota,833,111,151,682
MN-015,Brown County,Minnesota,885,115,188,697
MN-017,Carlton County,Minnesota,271,106,78,193
MN-019,Carver County,Minnesota,849,121,233,616
MN-021,Cass County,Minnesota,448,121,156,292
MN-023,Chippewa County,Minnesota,835,121,230,605
MN-025,Chisago County,Minnesota,689,120,186,503
MN-027,Clay County,Minnesota,651,121,162,489
MN-029,Clearwater County,Minnesota,411,119,111,300
MN-031,Cook County,Minnesota,64,55,-4,68
MN-033,Cottonwood County,Minnesota,843,122,227,616
MN-035,Crow Wing County,Minnesota,515,124,192,323
MN-037,Dakota County,Minnesota,892,121,249,643
MN-039,Dodge County,Minnesota,680,114,166,514
MN-041,Douglas County,Minnesota,654,127,231,423
MN-043,Faribault County,Minnesota,830,112,153,677
MN-045,Fillmore County,Minnesota,621,104,108,513
MN-047,Freeborn County,Minnesota,745,115,152,593
MN-049,Goodhue County,Minnesota,740,115,168,572
MN-051,Grant County,Minnesota,742,126,246,496
MN-053,Hennepin County,Minnesota,890,124,271,619
MN-055,Houston County,Minnesota,711,103,119,592
MN-057,Hubbard County,Minnesota,467,122,158,309
MN-059,Isanti County,Minnesota,713,125,224,489
MN-061,Itasca County,Minnesota,334,118,120,214
MN-063,Jackson County,Minnesota,816,121,212,604
MN-065,Kanabec County,Minnesota,543,123,175,368
MN-067,Kandiyohi County,Minnesota,727,123,198,529
MN-069,Kittson County,Minnesota,527,125,208,319
MN-071,Koochiching County,Minnesota,309,115,97,212
MN-073,Lac qui Parle County,Minnesota,842,120,217,625
MN-075,Lake County,Minnesota,126,74,9,117
MN-077,Lake of the Woods County,Minnesota,347,117,118,229
MN-079,Le Sueur County,Minnesota,811,115,174,637
MN-081,Lincoln County,Minnesota,725,113,160,565
MN-083,Lyon County,Minnesota,854,121,209,645
MN-085,McLeod County,Minnesota,819,120,230,589
MN-087,Mahnomen County,Minnesota,447,113,101,346
MN-089,Marshall County,Minnesota,458,116,130,328
MN-091,Martin County,Minnesota,838,118,190,648
MN-093,Meeker County,Minnesota,702,118,177,525
MN-095,Mille Lacs County,Minnesota,581,124,204,377
MN-097,Morrison County,Minnesota,622,124,222,400
MN-099,Mower County,Minnesota,665,113,152,513
MN-101,Murray County,Minnesota,735,116,154,581
MN-103,Nicollet County,Minnesota,872,115,191,681
MN-105,Nobles County,Minnesota,736,106,133,603
MN-107,Norman County,Minnesota,589,118,135,454
MN-109,Olmsted County,Minnesota,660,111,148,512
MN-111,Otter Tail County,Minnesota,580,119,147,433
MN-113,Pennington County,Minnesota,438,108,91,347
MN-115,Pine County,Minnesota,414,114,122,292
MN-117,Pipestone County,Minnesota,706,105,118,588
MN-119,Polk County,Minnesota,549,121,147,402
MN-121,Pope County,Minnesota,720,127,253,467
MN-123,Ramsey County,Minnesota,901,123,262,639
MN-125,Red Lake County,Minnesota,475,110,97,378
MN-127,Redwood County,Minnesota,908,121,228,680
MN-129,Renville County,Minnesota,874,122,244,630
MN-131,Rice County,Minnesota,787,117,189,598
MN-133,Rock County,Minnesota,803,110,151,652
MN-135,Roseau County,Minnesota,372,116,124,248
MN-137,St. Louis County,Minnesota,226,97,61,165
MN-139,Scott County,Minnesota,888,120,239,649
MN-141,Sherburne County,Minnesota,729,124,226,503
MN-143,Sibley County,Minnesota,891,120,249,642
MN-145,Stearns County,Minnesota,679,123,216,463
MN-147,Steele County,Minnesota,745,117,181,564
MN-149,Stevens County,Minnesota,780,126,261,519
MN-151,Swift County,Minnesota,798,125,245,553
MN-153,Todd County,Minnesota,611,125,210,401
MN-155,Traverse County,Minnesota,793,125,243,550
MN-157,Wabasha County,Minnesota,722,112,158,564
MN-159,Wadena County,Minnesota,561,123,189,372
MN-161,Waseca County,Minnesota,777,116,163,614
MN-163,Washington County,Minnesota,835,122,229,606
MN-165,Watonwan County,Minnesota,844,113,169,675
MN-167,Wilkin County,Minnesota,755,124,228,527
MN-169,Winona County,Minnesota,698,108,150,548
MN-171,Wright County,Minnesota,771,123,226,545
MN-173,Yellow Medicine County,Minnesota,876,120,225,651
MS-001,Adams County,Mississippi,2900,130,570,2330
MS-003,Alcorn County,Mississippi,1722,71,30,1692
MS-005,Amite County,Mississippi,2824,130,580,2244
MS-007,Attala County,Mississippi,2356,123,397,1959
MS-009,Benton County,Mississippi,1803,82,66,1737
MS-011,Bolivar County,Mississippi,2387,119,262,2125
MS-013,Calhoun County,Mississippi,2168,107,206,1962
MS-015,Carroll County,Mississippi,2492,129,497,1995
MS-017,Chickasaw County,Mississippi,2220,110,243,1977
MS-019,Choctaw County,Mississippi,2184,118,306,1878
MS-021,Claiborne County,Mississippi,2798,130,514,2284
MS-023,Clarke County,Mississippi,2674,130,562,2112
MS-025,Clay County,Mississippi,2318,115,290,2028
MS-027,Coahoma County,Mississippi,2351,118,281,2070
MS-029,Copiah County,Mississippi,2793,130,573,2220
MS-031,Covington County,Mississippi,2862,130,673,2189
MS-033,DeSoto County,Mississippi,2097,86,109,1988
MS-035,Forrest County,Mississippi,2911,130,624,2287
MS-037,Franklin County,Mississippi,2747,130,513,2234
MS-039,George County,Mississippi,3024,130,713,2311
MS-041,Greene County,Mississippi,2920,130,632,2288
MS-043,Grenada County,Mississippi,2374,121,348,2026
MS-045,Hancock County,Mississippi,3111,130,760,2351
MS-047,Harrison County,Mississippi,3017,130,681,2336
MS-049,Hinds County,Mississippi,2839,130,610,2229
MS-051,Holmes County,Mississippi,2648,129,530,2118
MS-053,Humphreys County,Mississippi,2725,127,492,2233
MS-055,Issaquena County,Mississippi,2712,125,488,2224
MS-057,Itawamba County,Mississippi,2059,102,180,1879
MS-059,Jackson County,Mississippi,3101,129,729,2372
MS-061,Jasper County,Mississippi,2681,130,599,2082
MS-063,Jefferson County,Mississippi,2760,130,492,2268
MS-065,Jefferson Davis County,Mississippi,2886,130,691,2195
MS-067,Jones County,Mississippi,2871,130,629,2242
MS-069,Kemper County,Mississippi,2353,119,325,2028
MS-071,Lafayette County,Mississippi,2070,91,129,1941
MS-073,Lamar County,Mississippi,2912,130,645,2267
MS-075,Lauderdale County,Mississippi,2518,127,482,2036
MS-077,Lawrence County,Mississippi,2907,130,659,2248
MS-079,Leake County,Mississippi,2507,128,504,2003
MS-081,Lee County,Mississippi,2188,108,241,1947
MS-083,Leflore County,Mississippi,2697,128,556,2141
MS-085,Lincoln County,Mississippi,2748,130,558,2190
MS-087,Lowndes County,Mississippi,2339,111,261,2078
MS-089,Madison County,Mississippi,2758,130,566,2192
MS-091,Marion County,Mississippi,3017,130,696,2321
MS-093,Marshall County,Mississippi,1939,85,91,1848
MS-095,Monroe County,Mississippi,2197,102,195,2002
MS-097,Montgomery County,Mississippi,2211,119,281,1930
MS-099,Neshoba County,Mississippi,2386,127,451,1935
MS-101,Newton County,Mississippi,2550,129,564,1986
MS-103,Noxubee County,Mississippi,2387,119,320,2067
MS-105,Oktibbeha County,Mississippi,2354,119,355,1999
MS-107,Panola County,Mississippi,2162,94,139,2023
MS-109,Pearl River County,Mississippi,2944,129,670,2274
MS-111,Perry County,Mississippi,2935,130,645,2290
MS-113,Pike County,Mississippi,2840,130,603,2237
MS-115,Pontotoc County,Mississippi,2145,109,222,1923
MS-117,Prentiss County,Mississippi,1922,90,124,1798
MS-119,Quitman County,Mississippi,2324,112,234,2090
MS-121,Rankin County,Mississippi,2762,130,616,2146
MS-123,Scott County,Mississippi,2600,130,591,2009
MS-125,Sharkey County,Mississippi,2705,125,471,2234
MS-127,Simpson County,Mississippi,2798,130,636,2162
MS-129,Smith County,Mississippi,2722,130,626,2096
MS-131,Stone County,Mississippi,2898,130,635,2263
MS-133,Sunflower County,Mississippi,2537,124,371,2166
MS-135,Tallahatchie County,Mississippi,2479,122,377,2102
MS-137,Tate County,Mississippi,2085,82,92,1993
MS-139,Tippah County,Mississippi,1795,84,68,1727
MS-141,Tishomingo County,Mississippi,1792,85,99,1693
MS-143,Tunica County,Mississippi,2204,100,163,2041
MS-145,Union County,Mississippi,2049,100,184,1865
MS-147,Walthall County,Mississippi,2916,130,659,2257
MS-149,Warren County,Mississippi,2827,129,569,2258
MS-151,Washington County,Mississippi,2532,122,324,2208
MS-153,Wayne County,Mississippi,2741,130,534,2207
MS-155,Webster County,Mississippi,2162,114,249,1913
MS-157,Wilkinson County,Mississippi,2996,130,649,2347
MS-159,Winston County,Mississippi,2295,123,386,1909
MS-161,Yalobusha County,Mississippi,2201,106,209,1992
MS-163,Yazoo County,Mississippi,2797,129,553,2244
MO-001,Adair County,Missouri,1131,87,70,1061
MO-003,Andrew County,Missouri,1288,87,82,1206
MO-005,Atchison County,Missouri,1183,74,19,1164
MO-007,Audrain County,Missouri,1296,81,66,1230
MO-009,Barry County,Missouri,1495,103,172,1323
MO-011,Barton County,Missouri,1659,86,107,1552
MO-013,Bates County,Missouri,1627,96,154,1473
MO-015,Benton County,Missouri,1427,80,67,1360
MO-017,Bollinger County,Missouri,1332,54,-35,1367
MO-019,Boone County,Missouri,1433,91,125,1308
MO-021,Buchanan County,Missouri,1337,85,84,1253
MO-023,Butler County,Missouri,1619,73,33,1586
MO-025,Caldwell County,Missouri,1247,84,76,1171
MO-027,Callaway County,Missouri,1468,99,157,1311
MO-029,Camden County,Missouri,1572,106,224,1348
MO-031,Cape Girardeau County,Missouri,1419,73,46,1373
MO-033,Carroll County,Missouri,1326,80,42,1284
MO-035,Carter County,Missouri,1372,79,71,1301
MO-037,Cass County,Missouri,1551,107,218,1333
MO-039,Cedar County,Missouri,1721,108,233,1488
MO-041,Chariton County,Missouri,1341,83,65,1276
MO-043,Christian County,Missouri,1344,87,106,1238
MO-045,Clark County,Missouri,1145,71,10,1135
MO-047,Clay County,Missouri,1364,85,80,1284
MO-049,Clinton County,Missouri,1220,82,55,1165
MO-051,Cole County,Missouri,1573,102,204,1369
MO-053,Cooper County,Missouri,1449,93,150,1299
MO-055,Crawford County,Missouri,1202,75,52,1150
MO-057,Dade County,Missouri,1639,104,193,1446
MO-059,Dallas County,Missouri,1465,97,169,1296
MO-061,Daviess County,Missouri,1238,88,90,1148
MO-063,DeKalb County,Missouri,1246,88,97,1149
MO-065,Dent County,Missouri,1171,69,18,1153
MO-067,Douglas County,Missouri,1312,81,89,1223
MO-069,Dunklin County,Missouri,1884,91,145,1739
MO-071,Franklin County,Missouri,1319,87,92,1227
MO-073,Gasconade County,Missouri,1360,93,133,1227
MO-075,Gentry County,Missouri,1258,95,147,1111
MO-077,Greene County,Missouri,1441,99,165,1276
MO-079,Grundy County,Missouri,1172,72,14,1158
MO-081,Harrison County,Missouri,1178,90,119,1059
MO-083,Henry County,Missouri,1552,92,108,1444
MO-085,Hickory County,Missouri,1529,95,150,1379
MO-087,Holt County,Missouri,1308,86,65,1243
MO-089,Howard County,Missouri,1386,88,104,1282
MO-091,Howell County,Missouri,1497,114,299,1198
MO-093,Iron County,Missouri,1126,73,15,1111
MO-095,Jackson County,Missouri,1494,97,175,1319
MO-097,Jasper County,Missouri,1713,102,193,1520
MO-099,Jefferson County,Missouri,1448,90,132,1316
MO-101,Johnson County,Missouri,1503,102,198,1305
MO-103,Knox County,Missouri,1158,85,64,1094
MO-105,Laclede County,Missouri,1463,103,196,1267
MO-107,Lafayette County,Missouri,1436,95,144,1292
MO-109,Lawrence County,Missouri,1492,95,147,1345
MO-111,Lewis County,Missouri,1191,72,3,1188
MO-113,Lincoln County,Missouri,1310,86,94,1216
MO-115,Linn County,Missouri,1233,77,28,1205
MO-117,Livingston County,Missouri,1298,82,61,1237
MO-119,McDonald County,Missouri,1693,109,236,1457
MO-121,Macon County,Missouri,1224,85,69,1155
MO-123,Madison County,Missouri,1216,66,-7,1223
MO-125,Maries County,Missouri,1487,103,189,1298
MO-127,Marion County,Missouri,1264,82,40,1224
MO-129,Mercer County,Missouri,1048,64,-16,1064
MO-131,Miller County,Missouri,1591,110,253,1338
MO-133,Mississippi County,Missouri,1634,75,53,1581
MO-135,Moniteau County,Missouri,1500,102,188,1312
MO-137,Monroe County,Missouri,1228,74,14,1214
MO-139,Montgomery County,Missouri,1325,87,105,1220
MO-141,Morgan County,Missouri,1453,96,173,1280
MO-143,New Madrid County,Missouri,1758,82,74,1684
MO-145,Newton County,Missouri,1735,116,294,1441
MO-147,Nodaway County,Missouri,1197,88,96,1101
MO-149,Oregon County,Missouri,1550,112,274,1276
MO-151,Osage County,Missouri,1521,104,189,1332
MO-153,Ozark County,Missouri,1439,95,137,1302
MO-155,Pemiscot County,Missouri,1901,88,141,1760
MO-157,Perry County,Missouri,1328,67,27,1301
MO-159,Pettis County,Missouri,1445,94,135,1310
MO-161,Phelps County,Missouri,1398,94,136,1262
MO-163,Pike County,Missouri,1252,81,71,1181
MO-165,Platte County,Missouri,1427,86,130,1297
MO-167,Polk County,Missouri,1598,112,253,1345
MO-169,Pulaski County,Missouri,1529,110,236,1293
MO-171,Putnam County,Missouri,1021,55,-40,1061
MO-173,Ralls County,Missouri,1274,81,65,1209
MO-175,Randolph County,Missouri,1291,84,71,1220
MO-177,Ray County,Missouri,1316,81,56,1260
MO-179,Reynolds County,Missouri,1170,69,16,1154
MO-181,Ripley County,Missouri,1564,87,122,1442
MO-183,St. Charles County,Missouri,1441,86,107,1334
MO-185,St. Clair County,Missouri,1594,88,100,1494
MO-186,Ste. Genevieve County,Missouri,1328,73,47,1281
MO-187,St. Francois County,Missouri,1251,85,77,1174
MO-189,St. Louis County,Missouri,1513,87,123,1390
MO-195,Saline County,Missouri,1426,93,130,1296
MO-197,Schuyler County,Missouri,1089,82,54,1035
MO-199,Scotland County,Missouri,1137,86,70,1067
MO-201,Scott County,Missouri,1578,79,56,1522
MO-203,Shannon County,Missouri,1380,100,172,1208
MO-205,Shelby County,Missouri,1165,77,16,1149
MO-207,Stoddard County,Missouri,1628,70,22,1606
MO-209,Stone County,Missouri,1483,94,141,1342
MO-211,Sullivan County,Missouri,1090,59,-21,1111
MO-213,Taney County,Missouri,1494,95,133,1361
MO-215,Texas County,Missouri,1351,99,159,1192
MO-217,Vernon County,Missouri,1653,88,104,1549
MO-219,Warren County,Missouri,1306,85,98,1208
MO-221,Washington County,Missouri,1232,85,88,1144
MO-223,Wayne County,Missouri,1324,55,-35,1359
MO-225,Webster County,Missouri,1246,80,78,1168
MO-227,Worth County,Missouri,1194,98,167,1027
MO-229,Wright County,Missouri,1280,80,96,1184
MO-510,St. Louis City,Missouri,1571,88,141,1430
MT-001,Beaverhead County,Montana,45,105,20,25
MT-003,Big Horn County,Montana,474,96,78,396
MT-005,Blaine County,Montana,453,116,135,318
MT-007,Broadwater County,Montana,231,107,69,162
MT-009,Carbon County,Montana,264,105,82,182
MT-011,Carter County,Montana,621,106,139,482
MT-013,Cascade County,Montana,304,112,91,213
MT-015,Chouteau County,Montana,503,118,162,341
MT-017,Custer County,Montana,769,108,168,601
MT-019,Daniels County,Montana,469,121,173,296
MT-021,Dawson County,Montana,668,115,164,504
MT-023,Deer Lodge County,Montana,35,92,10,25
MT-025,Fallon County,Montana,616,103,99,517
MT-027,Fergus County,Montana,422,113,103,319
MT-029,Flathead County,Montana,117,124,77,40
MT-031,Gallatin County,Montana,92,106,31,61
MT-033,Garfield County,Montana,713,117,218,495
MT-035,Glacier County,Montana,146,122,91,55
MT-037,Golden Valley County,Montana,360,92,47,313
MT-039,Granite County,Montana,57,112,29,28
MT-041,Hill County,Montana,440,119,148,292
MT-043,Jefferson County,Montana,143,113,57,86
MT-045,Judith Basin County,Montana,203,106,53,150
MT-047,Lake County,Montana,291,123,150,141
MT-049,Lewis and Clark County,Montana,133,109,51,82
MT-051,Liberty County,Montana,386,120,132,254
MT-053,Lincoln County,Montana,183,126,120,63
MT-055,McCone County,Montana,698,117,210,488
MT-057,Madison County,Montana,79,93,21,58
MT-059,Meagher County,Montana,115,110,45,70
MT-061,Mineral County,Montana,187,121,99,88
MT-063,Missoula County,Montana,166,121,88,78
MT-065,Musselshell County,Montana,539,105,96,443
MT-067,Park County,Montana,75,107,29,46
MT-069,Petroleum County,Montana,688,113,157,531
MT-071,Phillips County,Montana,616,116,182,434
MT-073,Pondera County,Montana,277,122,127,150
MT-075,Powder River County,Montana,659,103,132,527
MT-077,Powell County,Montana,87,116,46,41
MT-079,Prairie County,Montana,711,110,159,552
MT-081,Ravalli County,Montana,79,117,42,37
MT-083,Richland County,Montana,687,123,220,467
MT-085,Roosevelt County,Montana,648,125,227,421
MT-087,Rosebud County,Montana,647,107,134,513
MT-089,Sanders County,Montana,215,120,105,110
MT-091,Sheridan County,Montana,565,126,225,340
MT-093,Silver Bow County,Montana,81,100,28,53
MT-095,Stillwater County,Montana,274,95,53,221
MT-097,Sweet Grass County,Montana,195,99,46,149
MT-099,Teton County,Montana,206,114,82,124
MT-101,Toole County,Montana,393,123,163,230
MT-103,Treasure County,Montana,665,110,149,516
MT-105,Valley County,Montana,601,120,209,392
MT-107,Wheatland County,Montana,218,97,40,178
MT-109,Wibaux County,Montana,609,106,105,504
MT-111,Yellowstone County,Montana,609,107,130,479
NE-001,Adams County,Nebraska,1143,91,106,1037
NE-003,Antelope County,Nebraska,957,88,72,885
NE-005,Arthur County,Nebraska,772,98,119,653
